# COLMAP_ID X Y Z
4179 193.923 224.083 77.5513
3617 321.136 -139.294 1065.03
4726 196.392 146.724 1198.56
4727 -60.4223 106.016 682.613
4188 332.903 117.23 24.985
4476 347.443 -139.381 1467.5
4734 -45.2462 71.284 1207.49
3626 90.2373 84.1167 108.817
4735 148.028 175.221 1061.92
4479 351.122 -4.58754 1366.51
4195 359.741 40.7225 743.753
4480 380.212 -32.8158 2574.55
3628 102.909 86.8064 108.058
4196 62.061 79.3475 117.719
3629 117.868 89.5118 102.922
4738 1504.63 -473.263 3058.28
4483 486.022 11.4438 671.278
3631 275.982 120.024 58.9055
4199 183.858 101.711 -71.7462
4484 -19.7664 42.595 697.019
4741 855.652 -224.28 3205.75
3633 256.652 124.647 63.1486
4490 1797.21 -399.902 3100.75
4747 346.943 32.8166 3246.59
4206 1484.85 -349.122 2818.83
4491 -403.182 -218.616 6829.3
4748 -174.301 65.6341 1164.5
4492 1815.21 -562.964 3230.64
3642 320.259 180.82 38.1941
4751 657.383 -1534.96 4299.7
4210 1635.16 -428.591 3009.73
4752 1822.13 -1678.66 4652.92
4716 535.59 -208.362 2197.28
3539 -274.535 72.909 934.788
4648 196.454 154.147 916.354
4239 204.565 110.72 72.3826
4653 1483.71 -1480.84 4268.15
4524 1490.98 -479.867 3146.51
4781 330.08 187.258 1051.82
4654 1540.66 -1513.48 4347.1
3614 -113.262 -230.688 3255.96
4182 201.856 244.913 73.4576
4241 -413.463 -828.033 4177.5
4212 1324.69 -600.391 3089.12
4183 284.907 231.327 47.9731
4526 -66.8067 -191.431 2639.42
4497 1830.39 -412.177 3091.18
4754 21.4781 -267.819 584.609
3675 318.771 145.145 39.9219
3548 -135.268 -298.515 505.034
4498 -418.55 -231.607 6857.84
3646 311.116 185.483 47.3711
4755 -32.0704 -169.242 1715.98
3606 49.0716 77.5501 124.168
4715 1873.48 -36.2552 4977.3
4774 368.73 210.118 985.343
4233 1718.24 -408.203 3094.48
4187 1607.75 -18.7849 2847.45
4787 -60.016 70.4613 153.397
4246 1325.22 -459.055 2898.56
3522 -79.1885 186.059 923.716
4718 546.308 -209.927 2172.93
3668 265.525 118.812 54.7969
3681 314.716 168.494 43.9567
4663 326.864 -45.052 2621.76
3652 -100.233 -221.534 3206.12
3623 304.35 -45.4823 1078.36
4732 837.18 -183.471 3170.37
4791 1125.08 -168.178 2822.69
4505 311.693 -53.9906 1086
3653 -128.486 -215.437 3155.97
4762 1555.65 -1498.25 4423.85
4221 1671.9 -86.8636 2917.08
4773 490.16 29.3854 667.786
59 1.63002 73.202 137.968
3537 -190.282 76.6547 964.627
4646 540.153 -151.975 583.143
4514 804.965 -258.14 3334.25
2414 -300.722 58.6912 1032.07
4230 1272.35 -464.987 2872.13
4513 1528.73 -337.789 2805.51
56 -3.6439 72.4003 139.702
4229 323.657 -387.249 2971.62
4512 1362.54 -352.067 2794.18
3660 61.0879 -44.0548 1300.67
4769 1488.49 -1558.02 4251.76
4228 852.139 -478.285 3009.28
4511 88.6748 -168.455 1736.27
3659 320.267 -65.4697 1067.69
4768 1013 -1501.81 4016.97
4767 1399.01 -1607.44 4031.33
3531 181.194 -182.337 667.908
3657 56.7223 -183.639 3106.77
3656 34.8186 -204.367 3227.54
3529 203.58 -193.81 3293.44
4500 1838.2 -389.755 3094.32
3648 322.052 186.853 42.0082
4712 1263.17 -353.298 2799.71
4171 140.056 252.9 89.1498
4708 56.6614 108.353 1057.5
4706 222.408 -44.505 1244.92
3593 -9.00242 -181.488 2479.79
4156 243.507 226.369 58.2892
4696 1396.28 -993.488 3279.24
4155 243.507 226.369 58.2892
3586 316.224 104.075 513.008
4695 1833.12 -1869.65 4837.9
4693 1538.69 -1739.55 4332.72
3581 10.0933 70.4168 135.268
4690 1504.66 -1849.36 4341.65
4148 1623.47 -52.5234 2951.69
3579 376.284 111.993 806.356
3578 -341.857 156.256 821.841
4146 -264.292 -568.199 4332.72
4686 219.918 177.223 908.798
4684 362.032 -36.9637 826.013
4143 243.885 220.602 56.5691
3574 388.492 -15.0866 753.64
4682 1594.89 -115.818 2662.69
3570 -31.7344 114.066 773.246
4137 1149.54 208.01 1904.53
3565 16.2565 132.269 967.145
4674 42.4068 -1394.27 4111.23
4673 -26.6682 -1409.91 4135.49
4672 1458.47 -1670.73 4228.28
3561 -111.172 136.98 436.257
4670 -321.6 -1554.37 4001.75
4669 53.4497 96.8952 1031.94
3559 -22.7472 92.4006 647.589
3558 -291.647 79.8738 794.48
4665 219.118 -26.778 1215.9
4661 356.927 -53.8044 2632.16
4658 546.308 -209.927 2172.93
3543 1086.81 -123.81 2834.22
4652 1524.08 -1557.8 4241.05
3542 -276.132 -287.27 516.859
3536 -209.12 62.445 1010.48
3528 1049.45 -141.392 2819.05
4632 1452.58 -1594.74 4251.59
4470 348.325 -301.787 586.394
4469 8.49997 87.8761 606.799
4468 87.7234 100.553 1175.5
4466 37.8185 -41.5838 1242.25
4461 98.5658 63.2555 569.367
4458 961.192 -246.617 2790.63
4455 -181.133 -255.044 3159.88
4449 904.626 -246.623 3130.01
4440 -178.129 37.8787 870.703
4438 939.36 -304.471 2898.92
4436 1676.96 -1473.79 4582.34
4432 179.768 -1536.56 4242.08
4428 -450.633 -1586.57 3903.39
4422 403.483 -12.1687 2504.77
4412 1533.62 -1425.18 4382.59
4411 372.375 -1477.02 4208.17
4401 169.378 66.9246 897.763
4400 50.6034 100.971 1052.05
4399 -154.848 61.5715 1046.71
4397 106.696 53.2823 1765.36
4389 941.913 -196.299 2787.71
4388 907.999 -211.435 2901.62
4387 904.491 -216.014 2951.89
4379 1503.68 -1467.95 4337.92
4372 -173.315 66.1619 1036.04
4369 407.634 0.466134 2452.45
4368 -150.994 -8.50451 1349.93
4365 67.3247 -85.3628 1159.78
4363 888.11 -177.138 3083.83
4359 948.788 -211.868 2841.71
4357 912.688 -255.087 2917.94
4354 904.282 -326.457 2976.71
4352 1514.74 -449.858 3011.2
4351 329.492 -250.155 670.862
4349 1822.39 -1447.88 4523.6
4345 -162.819 179.355 837.29
4343 146.749 99.0653 875.234
4341 -22.8853 68.0355 1157.73
4335 949.64 -132.332 2893.15
4332 933.306 -185.371 2793.01
4328 292.225 -190.106 885.051
4326 915.875 -312.713 3006.05
4324 -268.68 -181.285 1539.07
4316 337.581 -100.486 1096.57
4308 905.048 -189.5 2959.7
4305 906.5 -227.023 2989.24
4304 862.763 -227.578 3164.03
4303 917.278 -252.167 2776.58
4301 958.559 -285.918 2796.38
4296 -85.0455 -233.299 3245.32
4291 -198.77 -997.42 5026.86
4290 198.642 32.8456 1849.05
4288 1147.07 -92.2589 3096.41
4283 406.33 166.11 731.817
4281 212.131 192.865 70.6607
4272 1821.61 -339.787 2957.54
4271 1855.21 -377.779 3081.47
4268 -615.209 -584.749 4203.99
4267 54.1652 -763.891 3623.55
4247 1225.06 -439.91 2866.79
4218 248.834 -12.562 1070.83
4215 -132.882 -20.1058 1759.9
4198 180.92 -20.1251 992.467
4189 258.341 213.691 57.2447
4181 280.032 223.114 52.2404
4164 184.526 210.578 77.825
4160 299.136 135.042 50.0694
4140 173.8 217.238 79.9418
3487 -291.17 65.4444 968.935
3485 86.2204 -148.247 1695.13
3480 -72.1802 -322.349 508.279
3479 352.55 102.352 484.776
3478 349.344 -231.091 842.593
3477 142.753 -235.878 606.321
3475 423.709 196.942 803.535
3473 393.982 119.084 513.012
1109 -681.018 -58.7677 1529.54
3464 357.673 -25.8257 827.747
1105 -98.7755 188.816 153.666
1104 -241.723 231.715 535.081
3460 -265.989 -221.424 789.779
3459 -45.2844 35.8325 155.357
3455 -341.384 -87.0406 1439.6
1098 -66.9797 64.1867 152.457
1096 -168.295 181.874 844.099
1095 -388.756 172.778 762.973
1093 -120.398 67.4779 1041.25
3449 -0.145104 82.682 649.659
1088 -282.711 63.7406 1104.55
1086 -544.899 76.9927 871.095
3442 374.937 -16 756.237
3439 -44.8926 -184.823 1104.43
1082 -707.026 -10.5407 1450.57
3438 9.43295 -223.284 3307.55
1081 -178.714 -80.0077 1235.22
1080 -711.054 -68.7138 1482.96
1079 210.682 -174.003 640.464
3432 -299.161 189.356 940.9
1071 80.3832 82.2434 121.096
1070 -249.827 220.447 542.316
1069 32.6418 74.3416 128.354
3424 -123.494 68.1417 1184.19
1065 -100.319 154.407 863.801
1063 -360.843 55.6881 952.53
1061 -435.426 53.2033 1100.57
3417 -317.77 -141.17 1467.07
3416 99.4661 -157.238 1865.95
3415 1656.09 -58.4763 2944.35
1052 -689.129 -268.745 3106.92
3408 945.402 -222.452 2786.73
3407 601.461 -337.28 3335.9
1047 -328.379 -110.606 1470.8
3402 -131.977 72.3384 1171.06
3398 -195.154 -81.6099 1281.56
3397 308.786 -88.2218 1051.93
3394 -314.146 -167.758 1575.39
3393 281.667 -134.561 869.137
3386 115.395 -223.321 3312.4
3385 405.14 -208.647 2556.86
1023 305.749 28.1725 736.358
3378 -326.548 -172.972 1594.55
1020 -68.222 88.6835 158.649
1019 352.19 81.719 789.057
3373 956.873 -247.388 2809.29
3371 -37.2726 64.0035 151.666
1014 160.522 208.751 86.3901
3368 -252.45 69.3493 970.029
3365 -74.2066 88.769 154.51
3364 -62.0818 72.7614 1144.44
3363 9.64694 68.6405 135.735
3360 -320.678 -118.882 1343.45
1003 -153.748 210.492 310.129
3359 26.4557 -280.509 567.007
999 137.19 106.055 101.863
3354 2.51462 182.183 781.996
997 141.378 94.1056 95.2082
996 353.949 -7.78037 840.671
3350 206.419 -302.015 579.142
3349 -170.979 -324.034 454.772
3346 100.088 65.4137 581.993
3344 288.203 -252.982 609.096
3343 13.5618 91.8719 628.843
986 144.739 109.79 94.8238
3341 463.901 -229.874 797.011
984 44.8532 77.0599 126.092
3340 215.209 -443.663 565.3
3338 226.63 -185.031 699.358
3337 231.397 -210.824 596.667
3336 15.4804 106.468 613.492
978 -219.836 61.3249 1015.46
975 167.665 209.634 80.508
3321 -115.532 -327.236 452.837
3320 -248.118 -335.488 420.642
963 -164.922 63.3816 1032.68
962 -190.816 61.6274 1022.57
3318 57.1268 46.2716 28.5618
960 343.248 30.3925 2331.95
3315 387.991 156.16 779.909
3311 -409.72 55.1955 1085.62
3310 173.651 27.5385 1679.84
3309 117.85 -72.105 722.058
952 178.094 202.369 83.9221
3305 -70.4259 21.7042 130.171
947 184.537 123.706 77.8286
3303 -61.1038 124.685 692.204
3302 -3.11715 88.9371 647.03
943 220.816 117.655 72.3413
3298 -473.648 59.7381 1115.72
3297 -431.118 57.8607 1095.56
3296 70.176 107.531 1097.02
3295 -47.7835 71.5981 1067.19
3293 -62.5061 71.751 1135.86
936 -300.576 183.435 712.694
3290 -352.898 -96.1306 1451.26
933 -69.623 59.0231 155.525
3286 -184.426 -135.916 1482.39
929 -37.8239 41.5429 143.821
3285 88.4821 -138.5 1588.66
3284 215.318 -160.951 634.66
927 354.474 23.3041 742.23
3281 231.381 -317.915 4073.22
923 -138.664 67.1582 1179.39
3279 159.148 -254.317 654.877
922 -255.479 61.4563 1006.89
3278 145.812 -300.176 549.404
921 386.717 5.12936 2448.64
3276 78.0715 81.6599 112.496
3275 -256.237 202.883 727.963
918 196.135 -188.814 626.973
3274 -340.81 171.572 781.187
916 463.12 -247.269 690.728
3272 -6.1629 175.102 827.406
915 328.002 -252.736 687.715
912 162.776 214.562 82.4274
3268 -365.474 57.1342 1001.87
3267 -275.62 66.5182 1120.3
3265 -406.642 51.3533 1141.8
907 228.022 149.297 63.3736
3259 -325.56 -132.663 1377.89
3256 -134.039 -316.868 453.462
3255 355.797 -300.328 589.992
897 63.1256 80.0429 119.882
895 -191.142 167.1 830.769
3247 -125.516 63.9284 1202.14
3238 422.088 -8.9611 843.43
3235 -339.445 -160.429 1544.97
3234 -104.831 -250.149 3308.33
3233 547.421 -241.009 2388.21
876 328.894 -249.474 669.189
3232 88.7229 82.931 111.156
3230 393.066 -22.3099 786.535
873 202.716 178.861 71.6751
869 208.398 143.838 71.4275
3224 4.29273 79.3966 1153.87
867 -87.4481 160.797 154.805
866 -87.4546 160.617 154.201
3220 -145.537 -80.013 1291.3
857 -35.7581 64.5324 148.232
3213 -219.451 -91.6337 1232.98
3209 -62.0477 65.7796 150.594
3208 294.994 -254.665 645.554
3206 -36.0416 64.3776 147.82
3201 104.111 78.0754 1460.4
844 201.316 197.39 70.8178
3200 42.7028 -40.8451 1219.41
842 90.0175 84.7027 112.376
839 83.9016 83.5575 114.73
838 79.4825 82.8422 115.589
3194 200.158 105.774 71.8649
834 22.1352 70.5668 130.293
3188 -340.012 54.0523 1085.42
3185 346.995 -29.9415 789.399
825 -1034.12 -291.806 4220.02
824 -1034.12 -291.806 4220.02
3180 201.152 112.672 74.1402
823 188.593 177.812 79.635
3177 55.6978 104.814 303.252
3176 -29.9702 61.1667 675.461
818 13.4733 75.2959 134.49
3169 205.154 -207.461 567.465
3164 -26.1181 87.5111 678.989
3162 -329.245 78.7744 914.289
805 -302.728 145.296 787.859
3161 -305.321 75.5936 872.649
3159 -360.762 75.1909 940.418
802 -418.272 63.9778 1177.63
799 442.001 -671.516 4011.68
3155 -212.862 347.905 2982.74
795 -233.771 230.509 541.918
3151 111.693 -13.7041 1368.54
793 -14.0524 46.9193 160.468
3149 -117.088 -73.4918 1300.81
3148 -337.052 -72.771 1635.37
3147 -306.227 -192.387 1626.39
790 -59.1941 237.394 146.9
787 -76.154 156.054 156.259
3143 -224.242 -283.92 519.973
3141 209.291 111.728 71.5722
784 -265.855 222.832 510.667
781 -407.047 162.047 748.661
780 -401.124 123.824 871.689
779 -239.412 67.9119 984.577
3135 -164.191 65.587 1018.83
3130 -22.5425 71.8669 1070.64
770 -85.3098 182.647 155.607
3126 363.407 -31.129 795.057
3125 -165.71 -39.2806 1542.51
766 -65.6738 109.129 152.795
3121 65.7939 -157.66 2361.95
763 -235.807 222.985 543.105
3119 -164.799 -291.139 510.308
3117 47.5427 -318.4 503.011
3116 -39.4833 66.0986 148.395
758 -72.5728 57.9828 159.378
757 -388.906 185.237 688.928
3108 -256.292 64.0349 1104.67
751 -389.831 138.413 744.337
750 -391.827 121.398 761.25
3103 420.094 63.2176 754.084
3101 294.769 25.4053 769.563
3100 314.001 18.21 746.921
743 -663.285 -46.4498 1526.7
3098 430.319 -4.08577 749.73
741 -914.14 -184.813 2102.56
3093 -622.262 -107.837 2358.1
735 -114.669 181.688 137.756
3091 -315.748 -177.034 1668.59
3089 -274.006 -181.926 1494.9
732 -66.435 105.012 154.232
731 -277.183 222.976 506.78
3087 170.348 -185.732 3247.6
730 -267.844 220.031 529.204
3086 152.091 -195.98 3197.07
728 -64.2662 94.6731 151.949
726 23.3199 71.7634 126.815
725 -6.56846 67.2648 138.858
3081 -36.9021 -300.636 536.191
724 391.943 112.384 803.119
723 -79.6627 55.7633 161.419
3075 102.751 81.2338 108.088
718 -314.833 167.527 800.716
3073 -10.0874 95.323 638.288
3072 169.986 91.5004 879.916
715 349.41 46.7193 766.65
3071 -396.598 64.4886 1135.09
714 -303.654 134.15 801.361
3069 -44.8603 80.9901 1177.41
712 -377.188 144.087 880.96
3068 26.3028 74.9035 1147.66
711 -405.676 120.291 830.133
709 -303.737 78.3934 911.32
3064 400.17 120.805 2214.7
3056 1594.61 -15.3644 2740.26
3054 989.892 -96.1027 2814.76
3053 1010.9 -98.3855 2877.26
696 166.62 191.634 81.2848
3052 323.89 -152.349 1065.23
695 182.493 183.431 69.4886
690 162.358 113.457 89.5846
3046 1697.27 -172.668 2942.07
689 -61.1388 145.496 149.115
3042 237.92 -450.301 596.711
3041 171.003 95.2352 84.7103
682 -238.087 217.646 549.452
680 -407.161 189.119 663.448
679 -299.585 190.286 781.863
3035 -62.3857 124.378 665.454
3031 -92.9119 19.6836 837.521
674 -356.123 168.185 774.414
3030 -322.873 -83.8985 1258.14
3029 94.3788 -54.3597 1197.28
3027 -263.401 -180.141 1665.19
3025 190.495 -199.795 3393.82
668 -350.843 149.225 797.54
3024 999.597 -279.485 2835.97
3023 954.273 -284.624 2708.46
666 -373.798 135.659 913.83
3022 111.335 88.1876 104.722
3020 -34.5797 59.4073 146.609
662 -440.306 48.9294 1126.79
660 210.263 -177.836 634.742
3016 405.876 -30.6067 2529.62
3015 1840.72 -4.44247 2958.23
658 232.826 -184.9 625.326
657 206.532 -182.37 620.785
651 -84.3048 193.22 155.031
650 -84.3048 193.22 155.031
3005 -309.726 -173.979 1666.09
3003 162.034 -266.453 585.944
3002 268.437 -278.1 596.523
3001 346.809 173.238 744.799
2997 190.918 -197.646 566.476
640 -417.41 161.52 695.366
2994 -96.1235 -19.373 1630
2993 220.941 125.819 68.9254
2992 -35.5582 61.8026 147.65
632 -319.97 54.3452 1150.42
2983 215.881 145.234 74.4824
2979 179.204 110.589 85.025
2973 -307.273 -96.9494 1566.51
2972 239.707 -71.089 1425.79
614 -410.478 -529.061 3403.14
2970 284.695 138.044 47.3816
2969 -69.5292 122.526 152.745
2968 283.702 123.794 48.2103
2967 283.702 123.794 48.2103
609 -314.774 248.707 389.036
2965 101.548 83.8818 108.65
607 -234.051 231.353 540.526
606 -243.154 227.296 533.138
604 -229.592 217.299 552.109
2959 1042.64 -52.3039 3058.15
2957 243.846 141.523 64.9432
2955 151.466 113.566 93.1277
598 424.318 -19.3099 800.263
597 424.318 -19.3099 800.263
2952 61.9259 79.6595 118.986
2951 -195.319 176.799 792.596
2947 0.967437 74.067 1157.94
589 -81.4133 -13.1099 1771.1
2945 -97.607 1.76036 1761.5
587 -132.56 -44.4588 1726.56
2938 449.595 -152.693 691.316
2935 994.099 -256.626 2708
2933 127.273 -279.959 546.382
2932 127.273 -279.959 546.382
2929 280.617 127.126 54.5017
2923 440.211 -9.44309 755.756
2917 49.6943 -219.652 3299.94
2914 1056.42 -253.932 2787.89
2910 -131.522 -6.33951 1773.91
2906 -307.409 -185.355 1888.52
2903 -248.271 -90.9198 1204.32
2890 147.766 -156.948 584.948
2886 -79.4712 125.62 154.95
2885 -24.854 70.4008 151.639
2884 403.308 102.554 791.587
2881 -85.2374 47.597 140.72
2867 -26.9106 79.231 1074.83
2856 142.148 127.224 94.5257
2854 352.273 204.145 1045.44
2851 -151.623 -48.2105 1344.68
2847 165.43 131.369 86.7013
2846 208.894 125.563 62.3558
2843 -77.2937 126.453 148.467
2842 196.304 119.946 69.4968
2839 5.39376 48.7446 161.613
2837 316.799 53.3059 764.016
2836 -100.845 65.9778 1062.53
2828 278.228 118.083 55.5417
2820 -252.18 59.796 982.322
2819 -280.371 63.5752 1073.05
2810 -124.027 -327.304 449.623
2808 264.893 134.945 54.0241
2807 270.066 135.062 58.2579
2802 286.807 122.206 50.1389
2798 -231.063 220.509 548.307
2795 311.119 188.882 1048.35
2793 291.605 171.677 1110.77
2791 -235.775 75.5054 953.771
2790 -217.994 76.9583 965.083
2789 43.7061 91.7218 1022.22
2787 -97.8857 -19.304 1743.44
2786 303.096 -48.6258 1099.08
2785 1570.61 -0.627368 2694.02
2780 1013.96 -224.962 2778.03
2778 994.328 -373.2 2726.02
2773 127.381 -288.348 546.152
2764 204.519 110.42 72.0808
2759 476.524 148.819 465.055
2757 367.207 89.8575 792.508
2756 -203.397 68.0681 1048.83
2752 344.155 -21.3862 798.896
2749 -326.453 -106.512 1357.07
2748 -184.974 -136.114 1485.11
2742 85.7744 -162.094 1708.29
2739 85.3487 -190.649 3176.45
2729 1713.13 -180.255 2946.85
2726 159.511 -464.101 3273.05
2722 338.084 -249.333 676.572
2721 14.0196 -269.511 588.811
2720 61.5741 -298.157 549.144
2719 176.222 136.326 79.9785
2718 272.517 133.038 56.4642
2714 237.781 126.915 66.1721
2713 196.488 128.898 82.3654
2708 185.774 98.727 82.4447
2706 -228.45 223.239 542.25
1097 -147.091 184.443 830.327
1076 -83.251 215.473 162.046
1074 -316.839 238.77 397.494
959 397.268 15.0448 2401.4
950 228.508 155.012 65.6889
935 -140.527 184.963 836.09
931 -73.8055 50.4659 159.407
913 164.484 214.006 79.2616
906 -77.0654 175.128 156.256
900 -82.0354 131.325 151.456
883 -329.801 -125.723 1362.38
874 163.668 211.749 80.6122
827 1170.34 -378.361 2777.68
698 -934.22 -525.859 2884.9
655 -412.136 -843.334 4187.29
653 169.176 171.818 79.255
642 -242.268 223.449 534.941
631 -71.6234 -28.4893 1767.34
619 239.263 -454.376 3230.71
603 7.46367 76.2393 181.796
599 334.055 50.3554 809.582
592 -383.776 58.8179 1162.99
257 -67.208 -289.252 532.798
256 -89.4266 205.202 161.584
2613 259.777 143.099 1211.06
250 54.691 -23.8809 1202.7
2607 -639.306 -97.0436 1608.34
248 964.634 -95.5518 2819.34
247 -95.8651 -9.16599 1765.75
244 -90.6735 -25.2962 1751.69
241 -116.973 -41.0806 1749.16
240 -88.201 -42.3783 1763.29
2596 -541.194 47.2884 1009.55
2595 -296.298 88.6414 1163.31
2594 -380.327 62.4377 1125.34
2592 277.511 134.176 1260.1
232 568.264 -473.28 3463.98
2589 -124.317 -326.24 443.03
230 634.376 -513.508 3221.98
2587 -414.999 177.055 639.702
2584 -543.972 47.1137 988.227
225 -127.713 -17.7457 1792.86
223 973.56 -371.265 2696.25
2580 78.4124 95.205 1059.54
220 -302.414 -181.369 1663.07
2576 -36.5143 74.7432 1158.87
215 -428.845 -776.335 4319.71
212 66.8098 69.7941 193.54
198 -105.874 -162.996 1690.44
197 -10.9367 -809.337 4274.67
2554 19.2097 76.8548 1132.7
196 -64.62 87.3459 153.882
2553 0.449872 71.325 1143.76
2552 -123.899 68.0717 1185.35
193 30.3025 -271.391 581.491
2550 359.152 23.1263 733.468
191 -104.596 -167.248 1731.08
187 -75.4765 98.0764 158.096
2544 -327.43 -176.357 1679.87
183 -25.2377 63.9696 145.254
182 162.134 -252.857 632.589
181 -394.799 -782.148 4144.25
178 -77.72 122.051 157.349
177 29.044 77.5634 128.385
2534 59.3182 72.8097 116.226
172 -120.034 -10.4723 1765.33
2529 -49.7488 64.5659 1068.73
2528 25.8631 75.3893 1115.58
2523 -198.707 -144.493 1501.56
164 -415.841 -821.949 4197.6
160 -67.9946 134.906 155.805
2517 295.02 -42.749 1160.34
155 -118.145 -1.00573 1745.86
2511 -143.142 -92.7703 1281.98
2510 -169.848 -93.1426 1304.62
2509 -329.674 -175.195 2677.04
151 -76.0325 125.405 158.503
2503 -298.936 -244.491 829.623
142 443.448 -559.56 3882.33
2494 -450.295 51.8049 1130.76
2493 350.444 67.6216 760.088
134 61.3695 79.7544 120.191
2491 357.648 -9.56461 763.824
130 -46.7305 -723.898 4211.82
2487 348.21 157.988 736.858
2485 376.222 7.16242 743.925
1168 199.106 -181.959 624.92
2415 138.169 -23.9884 787.205
